dogBreed,dogBreedLabel,countryLabel,height,heightQualifier,mass,massQualifier,lifeExpectancy,lifeExpectancyQualifier
http://www.wikidata.org/entity/Q29170,Корейский чиндо,Республика Корея,50,http://www.wikidata.org/entity/Q10578722,15,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q29170,Корейский чиндо,Республика Корея,50,http://www.wikidata.org/entity/Q10585806,15,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q29170,Корейский чиндо,Республика Корея,45,http://www.wikidata.org/entity/Q10585806,15,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37561,Артезиано-нормандский бассет,Франция,36,http://www.wikidata.org/entity/Q10578722,15,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37561,Артезиано-нормандский бассет,Франция,30,http://www.wikidata.org/entity/Q10585806,15,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37859,Азавак,Мали,74,http://www.wikidata.org/entity/Q10578722,15,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37859,Азавак,Мали,70,http://www.wikidata.org/entity/Q10578722,15,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37859,Азавак,Мали,64,http://www.wikidata.org/entity/Q10585806,15,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37859,Азавак,Мали,60,http://www.wikidata.org/entity/Q10585806,15,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38102,Словацкий копов,Словакия,40,http://www.wikidata.org/entity/Q10585806,15,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38102,Словацкий копов,Словакия,45,http://www.wikidata.org/entity/Q10585806,15,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38102,Словацкий копов,Словакия,50,http://www.wikidata.org/entity/Q10578722,15,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38102,Словацкий копов,Словакия,45,http://www.wikidata.org/entity/Q10578722,15,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,40,http://www.wikidata.org/entity/Q10578722,15,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,41,http://www.wikidata.org/entity/Q10585806,15,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,43,http://www.wikidata.org/entity/Q10578722,15,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,38,http://www.wikidata.org/entity/Q10585806,15,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q29212,Тайваньская собака,Тайвань,48,http://www.wikidata.org/entity/Q10585806,14,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q29212,Тайваньская собака,Тайвань,53,http://www.wikidata.org/entity/Q10578722,14,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q29212,Тайваньская собака,Тайвань,43,http://www.wikidata.org/entity/Q10585806,14,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37558,Бордер терьер,Великобритания,,,14,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37793,Немецкий пинчер,Германия,50,http://www.wikidata.org/entity/Q10578722,14,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37793,Немецкий пинчер,Германия,45,http://www.wikidata.org/entity/Q10585806,14,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38403,Кромфорлендер,Германия,38,http://www.wikidata.org/entity/Q10585806,14,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38403,Кромфорлендер,Германия,46,http://www.wikidata.org/entity/Q10578722,14,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38478,Норвежский бухунд,Норвегия,41,http://www.wikidata.org/entity/Q10585806,14,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38478,Норвежский бухунд,Норвегия,43,http://www.wikidata.org/entity/Q10585806,14,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38478,Норвежский бухунд,Норвегия,45,http://www.wikidata.org/entity/Q10578722,14,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38478,Норвежский бухунд,Норвегия,47,http://www.wikidata.org/entity/Q10578722,14,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,48,http://www.wikidata.org/entity/Q10578722,14,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,46,http://www.wikidata.org/entity/Q10578722,14,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,43,http://www.wikidata.org/entity/Q10585806,14,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,41,http://www.wikidata.org/entity/Q10585806,14,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q39605,миттельшнауцер,Германия,45,http://www.wikidata.org/entity/Q10585806,14,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q39605,миттельшнауцер,Германия,50,http://www.wikidata.org/entity/Q10578722,14,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q29149,Французский бульдог,Франция,27,http://www.wikidata.org/entity/Q10585806,14,http://www.wikidata.org/entity/Q10578722,11,
http://www.wikidata.org/entity/Q29149,Французский бульдог,Франция,24,http://www.wikidata.org/entity/Q10585806,14,http://www.wikidata.org/entity/Q10578722,11,
http://www.wikidata.org/entity/Q29149,Французский бульдог,Франция,35,http://www.wikidata.org/entity/Q10578722,14,http://www.wikidata.org/entity/Q10578722,11,
http://www.wikidata.org/entity/Q29149,Французский бульдог,Франция,32,http://www.wikidata.org/entity/Q10578722,14,http://www.wikidata.org/entity/Q10578722,11,
http://www.wikidata.org/entity/Q37856,Американский водяной спаниель,США,38,http://www.wikidata.org/entity/Q10585806,13.5,http://www.wikidata.org/entity/Q10585806,12,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37856,Американский водяной спаниель,США,38,http://www.wikidata.org/entity/Q10585806,13.5,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37856,Американский водяной спаниель,США,46,http://www.wikidata.org/entity/Q10578722,13.5,http://www.wikidata.org/entity/Q10585806,12,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37856,Американский водяной спаниель,США,46,http://www.wikidata.org/entity/Q10578722,13.5,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q29149,Французский бульдог,Франция,27,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722,11,
http://www.wikidata.org/entity/Q37558,Бордер терьер,Великобритания,,,13,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38262,Чирнеко дель Этна,Италия,50,http://www.wikidata.org/entity/Q10578722,13,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38262,Чирнеко дель Этна,Италия,48,http://www.wikidata.org/entity/Q10578722,13,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38262,Чирнеко дель Этна,Италия,46,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38262,Чирнеко дель Этна,Италия,44,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38690,Муди,Венгрия,45,http://www.wikidata.org/entity/Q10578722,13,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38690,Муди,Венгрия,43,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38690,Муди,Венгрия,42,http://www.wikidata.org/entity/Q10578722,13,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38690,Муди,Венгрия,40,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,40,http://www.wikidata.org/entity/Q10578722,13,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,40,http://www.wikidata.org/entity/Q10578722,13,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,41,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,41,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,43,http://www.wikidata.org/entity/Q10578722,13,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,43,http://www.wikidata.org/entity/Q10578722,13,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,38,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,38,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,48,http://www.wikidata.org/entity/Q10578722,13,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,46,http://www.wikidata.org/entity/Q10578722,13,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,43,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,41,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,43,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,45,http://www.wikidata.org/entity/Q10578722,13,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,40,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,42,http://www.wikidata.org/entity/Q10578722,13,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q29149,Французский бульдог,Франция,24,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722,11,
http://www.wikidata.org/entity/Q29149,Французский бульдог,Франция,35,http://www.wikidata.org/entity/Q10578722,13,http://www.wikidata.org/entity/Q10578722,11,
http://www.wikidata.org/entity/Q29149,Французский бульдог,Франция,32,http://www.wikidata.org/entity/Q10578722,13,http://www.wikidata.org/entity/Q10578722,11,
http://www.wikidata.org/entity/Q39285,Стаффордширский бультерьер,Англия,40.5,http://www.wikidata.org/entity/Q10578722,12.7,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q39285,Стаффордширский бультерьер,Англия,35.5,http://www.wikidata.org/entity/Q10585806,12.7,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q29212,Тайваньская собака,Тайвань,48,http://www.wikidata.org/entity/Q10585806,12,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q29212,Тайваньская собака,Тайвань,53,http://www.wikidata.org/entity/Q10578722,12,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q29212,Тайваньская собака,Тайвань,43,http://www.wikidata.org/entity/Q10585806,12,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38478,Норвежский бухунд,Норвегия,41,http://www.wikidata.org/entity/Q10585806,12,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38478,Норвежский бухунд,Норвегия,43,http://www.wikidata.org/entity/Q10585806,12,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38478,Норвежский бухунд,Норвегия,45,http://www.wikidata.org/entity/Q10578722,12,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38478,Норвежский бухунд,Норвегия,47,http://www.wikidata.org/entity/Q10578722,12,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,43,http://www.wikidata.org/entity/Q10585806,12,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,45,http://www.wikidata.org/entity/Q10578722,12,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,40,http://www.wikidata.org/entity/Q10585806,12,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,42,http://www.wikidata.org/entity/Q10578722,12,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38783,Pembroke Welsh Corgi,Уэльс,30,,12,http://www.wikidata.org/entity/Q10578722,12,
http://www.wikidata.org/entity/Q38783,Pembroke Welsh Corgi,Уэльс,25,,12,http://www.wikidata.org/entity/Q10578722,12,
http://www.wikidata.org/entity/Q37558,Бордер терьер,Великобритания,,,11.5,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37856,Американский водяной спаниель,США,38,http://www.wikidata.org/entity/Q10585806,11.5,http://www.wikidata.org/entity/Q10585806,12,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37856,Американский водяной спаниель,США,38,http://www.wikidata.org/entity/Q10585806,11.5,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37856,Американский водяной спаниель,США,46,http://www.wikidata.org/entity/Q10578722,11.5,http://www.wikidata.org/entity/Q10585806,12,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37856,Американский водяной спаниель,США,46,http://www.wikidata.org/entity/Q10578722,11.5,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37550,Бостон-терьер,США,,,11.3,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37871,Басенджи,Демократическая Республика Конго,40,,11,,,
http://www.wikidata.org/entity/Q37871,Басенджи,Демократическая Республика Конго,43,,11,,,
http://www.wikidata.org/entity/Q37969,Голландский смоусхонд,Нидерланды,40,http://www.wikidata.org/entity/Q10578722,11,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37969,Голландский смоусхонд,Нидерланды,42,http://www.wikidata.org/entity/Q10578722,11,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37969,Голландский смоусхонд,Нидерланды,37,http://www.wikidata.org/entity/Q10585806,11,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37969,Голландский смоусхонд,Нидерланды,35,http://www.wikidata.org/entity/Q10585806,11,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38262,Чирнеко дель Этна,Италия,50,http://www.wikidata.org/entity/Q10578722,11,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38262,Чирнеко дель Этна,Италия,48,http://www.wikidata.org/entity/Q10578722,11,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38262,Чирнеко дель Этна,Италия,46,http://www.wikidata.org/entity/Q10585806,11,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38262,Чирнеко дель Этна,Италия,44,http://www.wikidata.org/entity/Q10585806,11,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38336,Денди-динмонт-терьер,Шотландия,,,11,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38403,Кромфорлендер,Германия,38,http://www.wikidata.org/entity/Q10585806,11,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38403,Кромфорлендер,Германия,46,http://www.wikidata.org/entity/Q10578722,11,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38690,Муди,Венгрия,45,http://www.wikidata.org/entity/Q10578722,11,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38690,Муди,Венгрия,45,http://www.wikidata.org/entity/Q10578722,11,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38690,Муди,Венгрия,43,http://www.wikidata.org/entity/Q10585806,11,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38690,Муди,Венгрия,43,http://www.wikidata.org/entity/Q10585806,11,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38690,Муди,Венгрия,42,http://www.wikidata.org/entity/Q10578722,11,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38690,Муди,Венгрия,42,http://www.wikidata.org/entity/Q10578722,11,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38690,Муди,Венгрия,40,http://www.wikidata.org/entity/Q10585806,11,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38690,Муди,Венгрия,40,http://www.wikidata.org/entity/Q10585806,11,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,48,http://www.wikidata.org/entity/Q10578722,11,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,46,http://www.wikidata.org/entity/Q10578722,11,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,43,http://www.wikidata.org/entity/Q10585806,11,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,41,http://www.wikidata.org/entity/Q10585806,11,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,43,http://www.wikidata.org/entity/Q10585806,11,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,45,http://www.wikidata.org/entity/Q10578722,11,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,40,http://www.wikidata.org/entity/Q10585806,11,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,42,http://www.wikidata.org/entity/Q10578722,11,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q39285,Стаффордширский бультерьер,Англия,40.5,http://www.wikidata.org/entity/Q10578722,11,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q39285,Стаффордширский бультерьер,Англия,35.5,http://www.wikidata.org/entity/Q10585806,11,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38783,Pembroke Welsh Corgi,Уэльс,30,,11,http://www.wikidata.org/entity/Q10578722,12,
http://www.wikidata.org/entity/Q38783,Pembroke Welsh Corgi,Уэльс,25,,11,http://www.wikidata.org/entity/Q10578722,12,
http://www.wikidata.org/entity/Q39035,Шотландский терьер,Шотландия,28,http://www.wikidata.org/entity/Q10578722,10.5,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q39035,Шотландский терьер,Шотландия,25,http://www.wikidata.org/entity/Q10585806,10.5,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37582,бедлингтон-терьер,Англия,41,,10,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38262,Чирнеко дель Этна,Италия,50,http://www.wikidata.org/entity/Q10578722,10,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38262,Чирнеко дель Этна,Италия,48,http://www.wikidata.org/entity/Q10578722,10,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38262,Чирнеко дель Этна,Италия,46,http://www.wikidata.org/entity/Q10585806,10,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38262,Чирнеко дель Этна,Италия,44,http://www.wikidata.org/entity/Q10585806,10,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38621,Бразильский терьер,Бразилия,33,http://www.wikidata.org/entity/Q10585806,10,,,
http://www.wikidata.org/entity/Q38621,Бразильский терьер,Бразилия,38,http://www.wikidata.org/entity/Q10578722,10,,,
http://www.wikidata.org/entity/Q38621,Бразильский терьер,Бразилия,35,http://www.wikidata.org/entity/Q10585806,10,,,
http://www.wikidata.org/entity/Q38621,Бразильский терьер,Бразилия,40,http://www.wikidata.org/entity/Q10578722,10,,,
http://www.wikidata.org/entity/Q38642,Чешский терьер,Чехия,27,,10,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38642,Чешский терьер,Чехия,29,,10,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38642,Чешский терьер,Чехия,32,http://www.wikidata.org/entity/Q10578722,10,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38642,Чешский терьер,Чехия,25,http://www.wikidata.org/entity/Q10585806,10,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,40,http://www.wikidata.org/entity/Q10578722,10,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,41,http://www.wikidata.org/entity/Q10585806,10,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,43,http://www.wikidata.org/entity/Q10578722,10,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,38,http://www.wikidata.org/entity/Q10585806,10,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,43,http://www.wikidata.org/entity/Q10585806,10,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,45,http://www.wikidata.org/entity/Q10578722,10,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,40,http://www.wikidata.org/entity/Q10585806,10,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,42,http://www.wikidata.org/entity/Q10578722,10,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38783,Pembroke Welsh Corgi,Уэльс,30,,10,http://www.wikidata.org/entity/Q10585806,12,
http://www.wikidata.org/entity/Q38783,Pembroke Welsh Corgi,Уэльс,25,,10,http://www.wikidata.org/entity/Q10585806,12,
http://www.wikidata.org/entity/Q37871,Басенджи,Демократическая Республика Конго,40,,9.5,,,
http://www.wikidata.org/entity/Q37871,Басенджи,Демократическая Республика Конго,43,,9.5,,,
http://www.wikidata.org/entity/Q39041,Вельш-терьер,Уэльс,39,http://www.wikidata.org/entity/Q10578722,9.5,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q21102,Бигль,Великобритания,33,http://www.wikidata.org/entity/Q10585806,9,http://www.wikidata.org/entity/Q2796622,,
http://www.wikidata.org/entity/Q21102,Бигль,Великобритания,33,http://www.wikidata.org/entity/Q10585806,9,http://www.wikidata.org/entity/Q80994,,
http://www.wikidata.org/entity/Q21102,Бигль,Великобритания,40,http://www.wikidata.org/entity/Q10578722,9,http://www.wikidata.org/entity/Q2796622,,
http://www.wikidata.org/entity/Q21102,Бигль,Великобритания,40,http://www.wikidata.org/entity/Q10578722,9,http://www.wikidata.org/entity/Q80994,,
http://www.wikidata.org/entity/Q38403,Кромфорлендер,Германия,38,http://www.wikidata.org/entity/Q10585806,9,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38403,Кромфорлендер,Германия,46,http://www.wikidata.org/entity/Q10578722,9,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q39041,Вельш-терьер,Уэльс,39,http://www.wikidata.org/entity/Q10578722,9,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q39068,Силихем-терьер,Уэльс,31,http://www.wikidata.org/entity/Q10578722,9,,,
http://www.wikidata.org/entity/Q29149,Французский бульдог,Франция,27,http://www.wikidata.org/entity/Q10585806,9,http://www.wikidata.org/entity/Q10585806,11,
http://www.wikidata.org/entity/Q29149,Французский бульдог,Франция,24,http://www.wikidata.org/entity/Q10585806,9,http://www.wikidata.org/entity/Q10585806,11,
http://www.wikidata.org/entity/Q29149,Французский бульдог,Франция,35,http://www.wikidata.org/entity/Q10578722,9,http://www.wikidata.org/entity/Q10585806,11,
http://www.wikidata.org/entity/Q29149,Французский бульдог,Франция,32,http://www.wikidata.org/entity/Q10578722,9,http://www.wikidata.org/entity/Q10585806,11,
http://www.wikidata.org/entity/Q38783,Pembroke Welsh Corgi,Уэльс,30,,9,http://www.wikidata.org/entity/Q10585806,12,
http://www.wikidata.org/entity/Q38783,Pembroke Welsh Corgi,Уэльс,25,,9,http://www.wikidata.org/entity/Q10585806,12,
http://www.wikidata.org/entity/Q39035,Шотландский терьер,Шотландия,28,http://www.wikidata.org/entity/Q10578722,8.5,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q39035,Шотландский терьер,Шотландия,25,http://www.wikidata.org/entity/Q10585806,8.5,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q39491,Жесткошёрстный фокстерьер,Англия,39,http://www.wikidata.org/entity/Q10578722,8.25,,,
http://www.wikidata.org/entity/Q39068,Силихем-терьер,Уэльс,31,http://www.wikidata.org/entity/Q10578722,8.2,,,
http://www.wikidata.org/entity/Q38698,мопс,Китай,30,,8.1,http://www.wikidata.org/entity/Q10578722,13.5,
http://www.wikidata.org/entity/Q37582,бедлингтон-терьер,Англия,41,,8,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38262,Чирнеко дель Этна,Италия,50,http://www.wikidata.org/entity/Q10578722,8,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38262,Чирнеко дель Этна,Италия,48,http://www.wikidata.org/entity/Q10578722,8,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38262,Чирнеко дель Этна,Италия,46,http://www.wikidata.org/entity/Q10585806,8,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38262,Чирнеко дель Этна,Италия,44,http://www.wikidata.org/entity/Q10585806,8,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38336,Денди-динмонт-терьер,Шотландия,,,8,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38690,Муди,Венгрия,45,http://www.wikidata.org/entity/Q10578722,8,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38690,Муди,Венгрия,43,http://www.wikidata.org/entity/Q10585806,8,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38690,Муди,Венгрия,42,http://www.wikidata.org/entity/Q10578722,8,http://www.wikidata.org/entity/Q10585806,,
